generation,fitness,migration_step
1.0,1.0500706965606657,0.0
2.0,24.95637509180061,0.0
3.0,29.512303990798486,0.0
4.0,32.235128135537806,0.0
5.0,79.52393946477338,0.0
6.0,79.52393946477338,0.0
7.0,79.52393946477338,0.0
8.0,89.77180971006746,0.0
9.0,110.76468433489589,0.0
10.0,110.76468433489589,0.0
11.0,110.76468433489589,0.0
12.0,111.70353097528913,0.0
13.0,113.09716711923836,0.0
14.0,115.981703641806,0.0
15.0,130.9716207593908,0.0
16.0,130.9716207593908,0.0
17.0,133.81680345857072,0.0
18.0,133.81680345857072,0.0
19.0,137.08002236874324,0.0
20.0,137.08002236874324,0.0
21.0,137.08002236874324,0.0
22.0,137.08002236874324,0.0
23.0,138.0511049193559,0.0
24.0,138.0511049193559,0.0
25.0,140.71519081760604,0.0
26.0,140.71519081760604,0.0
27.0,140.97665693791552,0.0
28.0,141.35653674705662,0.0
29.0,141.35653674705662,0.0
30.0,141.35653674705662,0.0
31.0,141.35653674705662,0.0
32.0,141.35653674705662,0.0
33.0,141.35653674705662,0.0
34.0,141.35653674705662,0.0
35.0,141.42741271065628,0.0
36.0,141.42741271065628,0.0
37.0,141.42741271065628,0.0
38.0,141.42741271065628,0.0
39.0,142.01212800676996,0.0
40.0,142.01212800676996,0.0
41.0,142.01212800676996,0.0
42.0,140.52590067606224,0.0
43.0,140.52590067606224,0.0
44.0,141.41237150743382,0.0
45.0,141.41237150743382,0.0
46.0,141.41237150743382,0.0
47.0,141.41237150743382,0.0
48.0,141.41237150743382,0.0
49.0,141.41237150743382,0.0
50.0,141.41237150743382,0.0
51.0,141.65638341737133,0.0
52.0,141.65638341737133,0.0
53.0,141.65638341737133,0.0
54.0,141.65638341737133,0.0
55.0,141.65638341737133,0.0
56.0,141.65638341737133,0.0
57.0,141.65638341737133,0.0
58.0,141.65638341737133,0.0
59.0,141.65638341737133,0.0
60.0,141.65638341737133,0.0
61.0,142.76031570149047,0.0
62.0,142.76031570149047,0.0
63.0,142.76031570149047,0.0
64.0,142.76031570149047,0.0
65.0,142.76031570149047,0.0
66.0,142.76031570149047,0.0
67.0,142.76031570149047,0.0
68.0,142.76031570149047,0.0
69.0,142.76031570149047,0.0
70.0,142.76031570149047,0.0
71.0,143.4390839992534,0.0
72.0,143.4390839992534,0.0
73.0,143.4390839992534,0.0
74.0,143.4390839992534,0.0
75.0,143.4390839992534,0.0
76.0,143.4390839992534,0.0
77.0,143.4390839992534,0.0
78.0,143.4390839992534,0.0
79.0,143.4390839992534,0.0
80.0,143.4390839992534,0.0
81.0,143.4390839992534,0.0
82.0,143.4390839992534,0.0
83.0,143.4390839992534,0.0
84.0,143.4390839992534,0.0
85.0,143.4390839992534,0.0
86.0,143.4390839992534,0.0
87.0,143.4390839992534,0.0
88.0,143.4390839992534,0.0
89.0,143.4390839992534,0.0
90.0,143.4390839992534,0.0
91.0,143.4390839992534,0.0
92.0,143.4390839992534,0.0
93.0,143.4390839992534,0.0
94.0,143.4390839992534,0.0
95.0,143.4390839992534,0.0
96.0,143.4390839992534,0.0
97.0,143.4390839992534,0.0
98.0,143.4390839992534,0.0
99.0,143.4390839992534,0.0
100.0,143.4390839992534,0.0
101.0,143.4390839992534,0.0
102.0,143.4390839992534,0.0
103.0,143.4390839992534,0.0
104.0,143.4390839992534,0.0
105.0,143.4390839992534,0.0
106.0,143.4390839992534,0.0
107.0,143.4390839992534,0.0
108.0,143.4390839992534,0.0
109.0,143.4390839992534,0.0
110.0,143.4390839992534,0.0
111.0,143.4390839992534,0.0
112.0,143.4390839992534,0.0
113.0,143.4390839992534,0.0
114.0,143.4390839992534,0.0
115.0,143.4390839992534,0.0
116.0,143.4390839992534,0.0
117.0,143.4390839992534,0.0
118.0,143.4390839992534,0.0
119.0,143.4390839992534,0.0
120.0,143.4390839992534,0.0
121.0,143.4390839992534,0.0
122.0,143.4390839992534,0.0
123.0,143.4390839992534,0.0
124.0,143.4390839992534,0.0
125.0,143.4390839992534,0.0
126.0,143.4390839992534,0.0
127.0,143.4390839992534,0.0
128.0,143.4390839992534,0.0
129.0,143.4390839992534,0.0
130.0,143.4390839992534,0.0
131.0,143.4390839992534,0.0
132.0,143.4390839992534,0.0
133.0,143.4390839992534,0.0
134.0,143.4390839992534,0.0
135.0,143.4390839992534,0.0
136.0,143.4390839992534,0.0
137.0,143.4390839992534,0.0
138.0,143.4390839992534,0.0
139.0,143.4390839992534,0.0
140.0,143.4390839992534,0.0
141.0,143.4390839992534,0.0
142.0,143.4390839992534,0.0
143.0,143.4390839992534,0.0
144.0,143.4390839992534,0.0
145.0,143.4390839992534,0.0
146.0,143.4390839992534,0.0
147.0,143.4390839992534,0.0
148.0,143.4390839992534,0.0
149.0,143.4390839992534,0.0
150.0,143.4390839992534,0.0
151.0,143.4390839992534,0.0
152.0,143.4390839992534,0.0
153.0,143.4390839992534,0.0
154.0,143.4390839992534,0.0
155.0,143.4390839992534,0.0
156.0,143.4390839992534,0.0
157.0,143.4390839992534,0.0
158.0,143.4390839992534,0.0
159.0,143.4390839992534,0.0
160.0,143.4390839992534,0.0
161.0,143.4390839992534,0.0
162.0,143.4390839992534,0.0
163.0,143.4390839992534,0.0
164.0,143.4390839992534,0.0
165.0,143.4390839992534,0.0
166.0,143.4390839992534,0.0
167.0,143.4390839992534,0.0
168.0,143.4390839992534,0.0
169.0,143.4390839992534,0.0
170.0,143.4390839992534,0.0
171.0,143.4390839992534,0.0
172.0,143.4390839992534,0.0
173.0,143.4390839992534,0.0
174.0,143.4390839992534,0.0
175.0,143.4390839992534,0.0
176.0,143.4390839992534,0.0
177.0,143.4390839992534,0.0
178.0,143.4390839992534,0.0
179.0,143.4390839992534,0.0
180.0,143.4390839992534,0.0
181.0,143.4390839992534,0.0
182.0,143.4390839992534,0.0
183.0,143.4390839992534,0.0
184.0,143.4390839992534,0.0
185.0,143.4390839992534,0.0
186.0,143.4390839992534,0.0
187.0,143.4390839992534,0.0
188.0,143.4390839992534,0.0
189.0,143.4390839992534,0.0
190.0,143.4390839992534,0.0
191.0,143.4390839992534,0.0
192.0,143.4390839992534,0.0
193.0,143.4390839992534,0.0
194.0,143.4390839992534,0.0
195.0,143.4390839992534,0.0
196.0,143.4390839992534,0.0
197.0,143.4390839992534,0.0
198.0,143.4390839992534,0.0
199.0,143.4390839992534,0.0
200.0,143.4390839992534,0.0
1.0,230.31277646508963,1.0
2.0,910.2892424900491,1.0
3.0,910.2892424900491,1.0
4.0,910.2892424900491,1.0
5.0,910.2892424900491,1.0
6.0,910.2892424900491,1.0
7.0,910.2892424900491,1.0
8.0,910.2892424900491,1.0
9.0,910.2892424900491,1.0
10.0,910.2892424900491,1.0
11.0,910.2892424900491,1.0
12.0,910.2892424900491,1.0
13.0,910.2892424900491,1.0
14.0,910.2892424900491,1.0
15.0,910.2892424900491,1.0
16.0,910.2892424900491,1.0
17.0,910.2892424900491,1.0
18.0,910.2892424900491,1.0
19.0,910.2892424900491,1.0
20.0,910.2892424900491,1.0
21.0,910.2892424900491,1.0
22.0,910.2892424900491,1.0
23.0,910.2892424900491,1.0
24.0,910.2892424900491,1.0
25.0,910.2892424900491,1.0
26.0,910.2892424900491,1.0
27.0,910.2892424900491,1.0
28.0,910.2892424900491,1.0
29.0,910.2892424900491,1.0
30.0,910.2892424900491,1.0
31.0,910.2892424900491,1.0
32.0,910.2892424900491,1.0
33.0,910.2892424900491,1.0
34.0,910.2892424900491,1.0
35.0,910.2892424900491,1.0
36.0,910.2892424900491,1.0
37.0,910.2892424900491,1.0
38.0,910.2892424900491,1.0
39.0,910.2892424900491,1.0
40.0,910.2892424900491,1.0
41.0,910.2892424900491,1.0
42.0,910.2892424900491,1.0
43.0,910.2892424900491,1.0
44.0,910.2892424900491,1.0
45.0,910.2892424900491,1.0
46.0,910.2892424900491,1.0
47.0,910.2892424900491,1.0
48.0,910.2892424900491,1.0
49.0,910.2892424900491,1.0
50.0,910.2892424900491,1.0
51.0,910.2892424900491,1.0
52.0,910.2892424900491,1.0
53.0,910.2892424900491,1.0
54.0,910.2892424900491,1.0
55.0,910.2892424900491,1.0
56.0,910.2892424900491,1.0
57.0,910.2892424900491,1.0
58.0,910.2892424900491,1.0
59.0,910.2892424900491,1.0
60.0,910.2892424900491,1.0
61.0,910.2892424900491,1.0
62.0,910.2892424900491,1.0
63.0,910.2892424900491,1.0
64.0,910.2892424900491,1.0
65.0,910.2892424900491,1.0
66.0,910.2892424900491,1.0
67.0,910.2892424900491,1.0
68.0,910.2892424900491,1.0
69.0,910.2892424900491,1.0
70.0,910.2892424900491,1.0
71.0,910.2892424900491,1.0
72.0,910.2892424900491,1.0
73.0,910.2892424900491,1.0
74.0,910.2892424900491,1.0
75.0,910.2892424900491,1.0
76.0,910.2892424900491,1.0
77.0,910.2892424900491,1.0
78.0,910.2892424900491,1.0
79.0,910.2892424900491,1.0
80.0,910.2892424900491,1.0
81.0,910.2892424900491,1.0
82.0,910.2892424900491,1.0
83.0,910.2892424900491,1.0
84.0,910.2892424900491,1.0
85.0,910.2892424900491,1.0
86.0,910.2892424900491,1.0
87.0,910.2892424900491,1.0
88.0,910.2892424900491,1.0
89.0,910.2892424900491,1.0
90.0,910.2892424900491,1.0
91.0,910.2892424900491,1.0
92.0,910.2892424900491,1.0
93.0,910.2892424900491,1.0
94.0,910.2892424900491,1.0
95.0,910.2892424900491,1.0
96.0,910.2892424900491,1.0
97.0,910.2892424900491,1.0
98.0,910.2892424900491,1.0
99.0,910.2892424900491,1.0
100.0,910.2892424900491,1.0
101.0,910.2892424900491,1.0
102.0,910.2892424900491,1.0
103.0,910.2892424900491,1.0
104.0,910.2892424900491,1.0
105.0,910.2892424900491,1.0
106.0,910.2892424900491,1.0
107.0,910.2892424900491,1.0
108.0,910.2892424900491,1.0
109.0,910.2892424900491,1.0
110.0,910.2892424900491,1.0
111.0,910.2892424900491,1.0
112.0,910.2892424900491,1.0
113.0,910.2892424900491,1.0
114.0,910.2892424900491,1.0
115.0,910.2892424900491,1.0
116.0,910.2892424900491,1.0
117.0,910.2892424900491,1.0
118.0,910.2892424900491,1.0
119.0,910.2892424900491,1.0
120.0,910.2892424900491,1.0
121.0,910.2892424900491,1.0
122.0,910.2892424900491,1.0
123.0,910.2892424900491,1.0
124.0,910.2892424900491,1.0
125.0,910.2892424900491,1.0
126.0,910.2892424900491,1.0
127.0,910.2892424900491,1.0
128.0,910.2892424900491,1.0
129.0,910.2892424900491,1.0
130.0,910.2892424900491,1.0
131.0,910.2892424900491,1.0
132.0,910.2892424900491,1.0
133.0,910.2892424900491,1.0
134.0,910.2892424900491,1.0
135.0,910.2892424900491,1.0
136.0,910.2892424900491,1.0
137.0,910.2892424900491,1.0
138.0,910.2892424900491,1.0
139.0,910.2892424900491,1.0
140.0,910.2892424900491,1.0
141.0,910.2892424900491,1.0
142.0,910.2892424900491,1.0
143.0,910.2892424900491,1.0
144.0,910.2892424900491,1.0
145.0,910.2892424900491,1.0
